"_lw_parser_record_number",keys,values,description,_lw_parser_content_type,_lw_parser_id,type,enabled,matching,search_terms,display_type,_lw_parser_absolute_resource_name,_lw_parser_parsing_depth,createdAt,effective_range,score,ruleName,param_keys,id,updatedAt,_lw_parser_type,_lw_parser_max_parsing_depth,groups,param_values,field_name,_lw_parser_resource_name,_lw_parser_diagnostic_id,param_policies,field_values
"",banner,"<a href=""//www.verizonwireless.com/support/motorola/?intcmp=INT-SEA-NON-SE-motorola_support-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-motorola_support-070215-DE-SR-SU-T"" search-banner=""motorola support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-moto-support-d-110615?$jpeg100$&scl=1' alt='Motorola Support' title='Motorola Support' style='width:100%'></a>",motorola support,,,response_value,false,keywords,motorola,Banner,,,2018-09-24T22:56:08.902Z,,1.0,motorola-desktop,,531c4532-e4b9-4b9d-bba7-4a11e4cf7df4,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,a650,Banner,,,2018-09-24T22:56:08.902Z,,1.0,a650-desktop,,536a062d-e481-4477-bdf5-ca097013fafd,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/myverizon/customer-retention.html?intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" search-banner=""cancel""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-customer?$defaultScaleJPG$' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588' style='width:100%'></a>",cancel,,,response_value,false,keywords,leave verizon,Banner,,,2018-09-24T22:56:08.902Z,,1.0,leave-verizon-desktop,,536cb5b2-6f07-4bdf-bf55-7c8284766682,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/verizon-messages/?intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" search-banner=""vz messages""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-1?$defaultscalejpg$' alt='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' title='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' style='width:100%'></a>",vz messages,,,response_value,false,keywords,Wi-Fi calling,Banner,,,2018-09-24T22:56:08.902Z,,1.0,Wi-Fi-calling-desktop,,541035ac-a21a-45db-8978-5a6f8e5800f0,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/vzw/ordertracking/index.jsp?intcmp=INT-SEA-NON-SE-order-021115-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-order-021115-DE-SR-LP-T"" search-banner=""order status""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-asset-track-2x?$jpeg80$&scl=2' alt='Track your online order status. Use your order number & last name to check your online order' title='Track your online order status. Use your order number & last name to check your online order' style='width:100%'></a>",order status,,,response_value,false,keywords,order,Banner,,,2018-09-24T22:56:08.902Z,,1.0,order-desktop,,54b91575-57cf-4f07-bc07-80dc93349b96,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://community.verizonwireless.com/mobile/mobile-access.jspa#jive-content?content=/api/core/v3/contents/2025118&intcmp=INT-SEA-NON-SE-applecare-070215-MO-SR-LP-BO"" campaign-code=""&intcmp=INT-SEA-NON-SE-applecare-070215-MO-SR-LP-BO"" search-banner=""applecare - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-applecare-m-110615?$jpeg100$&scl=1' alt='AppleCare' title='AppleCare' style='width:100%'></a>",applecare - mobile,,,response_value,false,keywords,applecareplus,Banner,,,2018-09-24T22:56:08.902Z,,1.0,applecareplus-mobile,,55bc4218-cfc9-420d-9f11-971f5c4a7009,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/add-new-device-faqs/?intcmp=INT-SEA-NON-CS-add_a_line-091114-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-add_a_line-091114-MO-SR-LP-BO"" search-banner=""add a line - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-mobile-add-a-line?$jpeg80$&scl=1' alt='Add a line' title='Add a line' style='width:100%'></a>",add a line - mobile,,,response_value,false,keywords,add line,Banner,,,2018-09-24T22:56:08.902Z,,1.0,add-line-mobile,,5642570c-9475-4131-beff-8fcc048fd608,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-droidmaxxaccessories-102915-DE-SR-LP-T"" search-banner=""gtm droid turbo 2 maxx 2 accessories""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-d-9919-10202015?$defaultScaleJPG$' alt='Accessorize your DROID Turbo 2 and Maxx 2' title='Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories,,,response_value,false,keywords,turbo accessories,Banner,,,2018-09-24T22:56:08.902Z,,1.0,turbo-accessories-desktop,,564daa98-d867-4ebf-a18e-1aa4b811c1c4,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/prepaid/smartphone-plans/?intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" search-banner=""prepaid - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/m-search-banner-prepaid-2x?$jpeg80$&scl=1' alt='?PREPAID PLANS & PHONES' title='?PREPAID PLANS & PHONES' style='width:100%'></a>",prepaid - mobile,,,response_value,false,keywords,prepaid,Banner,,,2018-09-24T22:56:08.902Z,,1.0,prepaid-mobile,,56522b22-ce90-4461-98bb-4f6b0add6078,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-DE-SR-SU-T"" search-banner=""samsung support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support,,,response_value,false,keywords,haven,Banner,,,2018-09-24T22:56:08.902Z,,1.0,haven-desktop,,567e6f26-f05b-45d5-9710-f02ee2bc0616,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/mobile-living/tech-smarts/how-to-get-and-use-ringtones/?intcmp=INT-SEA-NON-SE-ringtones-032615-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-ringtones-032615-MO-SR-LP-BO"" search-banner=""ringtones - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-ringtones-m?$jpeg100$&scl=1' alt='Ringtones' title='Ringtones' style='width:100%'></a>",ringtones - mobile,,,response_value,false,keywords,ring tone,Banner,,,2018-09-24T22:56:08.902Z,,1.0,ring-tone-mobile,,5741aeea-b96b-4439-90fc-12c0d42e3505,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/prepaid/smartphone-plans/?intcmp=INT-SEA-NON-AC-prepaid-051915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-prepaid-051915-DE-SR-LP-T"" search-banner=""prepaid""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-prepaid-2x?$jpeg80$&scl=2' alt='PREPAID PLANS & PHONES' title='PREPAID PLANS & PHONES' style='width:100%'></a>",prepaid,,,response_value,false,keywords,pre paid,Banner,,,2018-09-24T22:56:08.902Z,,1.0,pre-paid-desktop,,57a073cc-8388-41fe-9607-57160965a48b,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/international-travel/?intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-global_pricing_international-053115-DE-SR-PP-T"" search-banner=""global pricing international""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-banner-international-2x?$jpeg80$&scl=2' alt='INTERNATIONAL TRAVEL PLANS' title='INTERNATIONAL TRAVEL PLANS' style='width:100%'></a>",global pricing international,,,response_value,false,keywords,st thomas,Banner,,,2018-09-24T22:56:08.902Z,,1.0,st-thomas-desktop,,5914d2f4-fa7e-4f3f-a7be-d43884f89b38,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-MO-SR-SU-BO"" search-banner=""htc support - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-m-110615?$jpeg100$&scl=1' alt='HTC One Support' title='HTC One Support' style='width:100%'></a>",htc support - mobile,,,response_value,false,keywords,desire,Banner,,,2018-09-24T22:56:08.902Z,,1.0,desire-mobile,,5990af26-c84b-4b04-8c86-ec3b971226c7,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""http://www.verizonwireless.com/accessories/iphone-6s/?intcmp=INT-SEA-NON-AC-iphone_6s_gng-09122015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-iphone_6s_gng-09122015-DE-SR-LP-T"" search-banner=""gtm iphone 6s gng""><img src='https://ss7.vzw.com/is/image/VerizonWireless/site-search-iphone6s-accy-po-d?$defaultScaleJPG$' alt='iPhone 6s Accessories' title='iPhone 6s Accessories' style='width:100%'></a>",gtm iphone 6s gng,,,response_value,false,keywords,6s battery,Banner,,,2018-09-24T22:56:08.902Z,,1.0,6s-battery-desktop,,5bcf3a6c-2d41-4b3b-9674-9af579e03489,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/prepaid/smartphone-plans/?intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-AC-prepaid-051915-MO-SR-LP-BO"" search-banner=""prepaid - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/m-search-banner-prepaid-2x?$jpeg80$&scl=1' alt='?PREPAID PLANS & PHONES' title='?PREPAID PLANS & PHONES' style='width:100%'></a>",prepaid - mobile,,,response_value,false,keywords,pre paid,Banner,,,2018-09-24T22:56:08.902Z,,1.0,pre-paid-mobile,,5bfc2b1f-0aa6-4c0a-93a8-044ff9f9cac8,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/voice-mail-faqs/?intcmp=INT-SEA-NON-SE-voicemail-121514-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-voicemail-121514-MO-SR-SU-BO"" search-banner=""voicemail - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-voicemail-082615-m?$jpeg80$&scl=1' alt='FAQs about VOICEMAIL' title='FAQs about VOICEMAIL' style='width:100%'></a>",voicemail - mobile,,,response_value,false,keywords,voicemail,Banner,,,2018-09-24T22:56:08.902Z,,1.0,voicemail-mobile,,5c036e15-c5da-4f14-9cc2-6d17e4dbb411,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidturbo2maxx2accessories-102915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-droidturbo2maxx2accessories-102915-MO-SR-LP-BO"" search-banner=""gtm droid turbo 2 maxx 2 accessories - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-m-9919-10202015?$defaultScaleJPG$' alt='?Accessorize your DROID Turbo 2 and Maxx 2' title='?Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories - mobile,,,response_value,false,keywords,turbo2 cases,Banner,,,2018-09-24T22:56:08.902Z,,1.0,turbo2-cases-mobile,,5c3f6cc7-2eea-4d3d-89a4-ef799092f767,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""http://www.verizonwireless.com/accessories/iphone-6s/?intcmp=INT-SEA-NON-CS-iphone_6s_gng-09092015-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-iphone_6s_gng-09092015-MO-SR-LP-BO"" search-banner=""gtm iphone 6s gng - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/site-search-iphone6s-accy-po-m?$defaultScaleJPG$' alt='iPhone 6s Accessories' title='iPhone 6s Accessories' style='width:100%'></a>",gtm iphone 6s gng - mobile,,,response_value,false,keywords,6s accessories,Banner,,,2018-09-24T22:56:08.902Z,,1.0,6s-accessories-mobile,,5d227b10-cc07-4de6-aa27-50172f554b58,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" search-banner=""samsung support - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support - mobile,,,response_value,false,keywords,illusion,Banner,,,2018-09-24T22:56:08.902Z,,1.0,illusion-mobile,,5da0db6b-0c17-49af-8453-b5b519ecbbac,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" search-banner=""htc support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-d-110615?$jpeg100$&scl=1' alt='HTC Support' title='HTC Support' style='width:100%'></a>",htc support,,,response_value,false,keywords,dna,Banner,,,2018-09-24T22:56:08.902Z,,1.0,dna-desktop,,5db261dd-7564-4bde-a137-ec6ea3c3ece5,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""http://www.verizonwireless.com/accessories/iphone-6s-plus/?intcmp=INT-SEA-NON-AC-iphone_6s_plus_gng-09122015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-AC-iphone_6s_plus_gng-09122015-DE-SR-LP-T"" search-banner=""gtm iphone 6s plus gng""><img src='https://ss7.vzw.com/is/image/VerizonWireless/site-search-iphone6s-plus-accy-po-d?$defaultScaleJPG$' alt='iPhone 6s Plus Accessories' title='iPhone 6s Plus Accessories' style='width:100%'></a>",gtm iphone 6s plus gng,,,response_value,false,keywords,6s plus case,Banner,,,2018-09-24T22:56:08.902Z,,1.0,6s-plus-case-desktop,,5dc20426-d554-4f50-87d8-2c6c9fb8c937,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/landingpages/verizon-messages/?intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages-10152015-DE-SR-LP-T"" search-banner=""vz messages""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-1?$defaultscalejpg$' alt='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' title='Seamless TEXTING. Synchronize your tests across multiple devices, even your computer, only on Verizon Messages' style='width:100%'></a>",vz messages,,,response_value,false,keywords,egift,Banner,,,2018-09-24T22:56:08.902Z,,1.0,egift-desktop,,5e397e53-88a4-402a-b665-8bd283c549f1,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/verizon-cloud-faqs/?intcmp=INT-SEA-NON-SE-cloud_support-112414-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-cloud_support-112414-DE-SR-SU-T"" search-banner=""cloud - support""><img src='https://ss7.vzw.com/is/image/VerizonWireless/d-search-banner-cloud-support?$jpeg80$&scl=1' alt='Learn about Verizon Cloud.' title='Learn about Verizon Cloud.' style='width:100%'></a>",cloud - support,,,response_value,false,keywords,storage,Banner,,,2018-09-24T22:56:08.902Z,,1.0,storage-desktop,,5e99671d-cfa3-45aa-897e-81fc83ffd5c6,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/smartphones/samsung-galaxy-note-5/?intcmp=INT-SEA-NON-CS-samsungnote5-111915-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-CS-samsungnote5-111915-DE-SR-LP-T"" search-banner=""samsung galaxy note 5""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-samsung-gold-31458-dt?&wid=700&bgc=f6f6f6' alt='Samsung Galaxy Note5: Samsung Galaxy Note5 on Verizon' title='Samsung Galaxy Note5: Samsung Galaxy Note5 on Verizon' style='width:100%'></a>",samsung galaxy note 5,,,response_value,false,keywords,gold note,Banner,,,2018-09-24T22:56:08.902Z,,1.0,gold-note-desktop,,5efeb7c7-6f33-468b-9e46-5dd73a975e10,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/samsung/?intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-samsung-070215-MO-SR-SU-BO"" search-banner=""samsung support - mobile""><img src='https://ss7.vzw.com/is/image/VerizonWireless/search-samsung-082615-m?$jpeg80$&scl=1' alt='Samsung Support' title='Samsung Support' style='width:100%'></a>",samsung support - mobile,,,response_value,false,keywords,convoy,Banner,,,2018-09-24T22:56:08.902Z,,1.0,convoy-mobile,,5f52d537-3318-4f3f-9fbd-7bdb2b85dd9a,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/myverizon/customer-retention.html?intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" campaign-code=""intcmp=INT-SEA-NON-WB-cancel-042415-DE-SR-LP-T"" search-banner=""cancel""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-customer?$defaultScaleJPG$' alt='We are not satisfied until you are.  Talk to us now 1-800-222-8588' title='We are not satisfied until you are.  Talk to us now 1-800-222-8588' style='width:100%'></a>",cancel,,,response_value,false,keywords,cancellation,Banner,,,2018-09-24T22:56:08.902Z,,1.0,cancellation-desktop,,5f98ac85-81aa-4e6c-8aaf-0b9bd926fa04,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/wcms/consumer/advanced-calling.html?intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" campaign-code=""intcmp=INT-SEA-NON-SE-advanced_calling-041115-DE-SR-PP-T"" search-banner=""advanced calling""><img src='https://ss7.vzw.com/is/image/VerizonWireless/PHX-gw-search-hd-calling?$defaultScaleJPG$' alt='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' title='HD Voice and Video Calling.  Introducing a whole new way to experience calling on America's largest and most reliable 4G LTE network' style='width:100%'></a>",advanced calling,,,response_value,false,keywords,voice over lte,Banner,,,2018-09-24T22:56:08.902Z,,1.0,voice-over-lte-desktop,,5fe94e08-3cf2-49d2-9d1b-17b05fb79b56,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/support/htc/?intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" campaign-code=""intcmp=INT-SEA-NON-SE-htc-070215-DE-SR-SU-T"" search-banner=""htc support""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-banner-htc-d-110615?$jpeg100$&scl=1' alt='HTC Support' title='HTC Support' style='width:100%'></a>",htc support,,,response_value,false,keywords,m8,Banner,,,2018-09-24T22:56:08.902Z,,1.0,m8-desktop,,6001870c-6071-44f6-bdd2-e4824477baee,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""//www.verizonwireless.com/accessories/?intcmp=INT-SEA-NON-CS-droidturbo2maxx2accessories-102915-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-CS-droidturbo2maxx2accessories-102915-MO-SR-LP-BO"" search-banner=""gtm droid turbo 2 maxx 2 accessories - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/site-search-banner-m-9919-10202015?$defaultScaleJPG$' alt='?Accessorize your DROID Turbo 2 and Maxx 2' title='?Accessorize your DROID Turbo 2 and Maxx 2' style='width:100%'></a>",gtm droid turbo 2 maxx 2 accessories - mobile,,,response_value,false,keywords,droid2 accessories,Banner,,,2018-09-24T22:56:08.902Z,,1.0,droid2-accessories-mobile,,6133bfa8-99ed-4167-b8fe-d93ce1ee258c,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
"",banner,"<a href=""https://play.google.com/store/apps/details?id=com.verizon.messaging.vzmsgs&hl=en?intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" campaign-code=""intcmp=INT-SEA-NON-SE-vz_messages_android-101515-MO-SR-LP-BO"" search-banner=""vz messages android - mobile""><img src='//ss7.vzw.com/is/image/VerizonWireless/search-vzmessage-082615-m?$jpeg80$&scl=1' alt='Verizon Wireless - VZ Messages' title='Verizon Wireless - VZ Messages' style='width:100%'></a>",vz messages android - mobile,,,response_value,false,keywords,Starbucks,Banner,,,2018-09-24T22:56:08.902Z,,1.0,Starbucks-mobile,,6152ba56-234a-45bf-bb34-3ea2305bb8b2,2018-09-24T22:56:08.902Z,,,rules-global,,,,,,
